ukhoId,ukhoName,ukhoLocation,gmaAddress,gmaLatitude,gmaLongitude,gmaCity,gmaCountry,gmaStatus
5953,Prudhoe Island,Australia East Coast,"Prudhoe Island, Queensland 4805, Australia",-21.3170083,149.6823959,,Australia,done
9825,Puerto Camilo Henriquez,Chile,"Camilo Henríquez, Puerto Montt, X Región, Chile",-41.47258859999999,-72.98578359999999,Puerto Montt,Chile,done
2274,Pte. Francaise (Les Hattes),French Guiana,,,,,,not_found
9790,Puerto Caracciolo,Chile,,,,,,not_found
9575,Pucusana,Peru,"Pucusana District, Peru",-12.4826088,-76.7733823,Pucusana District,Peru,done
2344,Puerto Carupano,Venezuela,"Puerto Carupano, Cuba",21.2222908,-76.544488,Puerto Carupano,Cuba,done
2685A,Puddledock,United States,"14 Hancock St, Portsmouth, NH 03801, USA",43.0758424,-70.7531803,Portsmouth,United States,done
9730,Puerto Chacabuco,Archipelago de los Chonos,"Puerto Chacabuco, Aysén, XI Región, Chile",-45.4622319,-72.81901590000001,Puerto Chacabuco,Chile,done
9941,Puerto Almeida,Chile,"Hato Rey Center Suite 1116, 268 Ponce de Leon Avenue, San Juan, PR 00918, United States",18.424957,-66.05825899999999,San Juan,United States,done
9697,Puerto Chacao,Chile,"Chacao, Ancud, X Región, Chile",-41.8286423,-73.5322747,Chacao,Chile,done
9720,Puerto Americano,Archipelago de los Chonos,"Puerto Americano, Aysén, XI Región, Chile",-45.030758,-73.6934174,Puerto Americano,Chile,done
9439,Puerto Chiapas,Mexico,"Puerto Chiapas, Chis., Mexico",14.7193519,-92.4255775,Puerto Chiapas,Mexico,done
9434,Puerto Angel,Mexico,"Puerto Ángel, Oaxaca, Mexico",15.6678137,-96.4914257,Puerto Ángel,Mexico,done
9872,Puerto Choisel,Chile,,,,,,not_found
9848,Puerto Angosto,Chile,"Puerto Angosto, Chile",-53.22111109999999,-73.3683333,,Chile,done
2387,Puerto Colombia,Colombia,"Puerto Colombia, Atlántico, Colombia",11.001004,-74.950761,Puerto Colombia,Colombia,done
9437,Puerto Arista (La Puerta),Mexico,,,,,,not_found
9717,Puerto Condell,Archipelago de los Chonos,"Avda Condell 1298, Providencia, Santiago, Región Metropolitana, Chile",-33.446575,-70.625912,Providencia,Chile,done
9471,Puerto Armuelles,Panama,"Puerto Armuelles, Panama",8.3117647,-82.92864279999999,Puerto Armuelles,Panama,done
9654,Puerto Constitucion,Chile,"Constitución, Puerto Montt, X Región, Chile",-41.47687639999999,-72.9600268,Puerto Montt,Chile,done
9453,Puerto Corinto,Nicaragua,"Puerto Corinto, Buenavista, Córdoba, Colombia",8.18336,-75.41668,Puerto Corinto,Colombia,done
2360,Puerto El Roque,Venezuela,"Ctra. Las Casiñas, s/n, 10516 Valencia de Alcántara, Cáceres, Spain",39.3445477,-7.286476299999999,Valencia de Alcántara,Spain,done
9671,Puerto Corral,Chile,"Puerto Corral, Mirasol, Algarrobo, Región de Valparaíso, Chile",-33.3338281,-71.6412352,Mirasol,Chile,done
9557,Puerto Eten,Peru,"Puerto Eten, Peru",-6.9263501,-79.8646835,Puerto Eten,Peru,done
2421,Puerto Cortes,Honduras,"Puerto Cortes, Honduras",15.825072,-87.92857769999999,Puerto Cortes,Honduras,done
9935,Puerto Fanny,Chile,,,,,,not_found
2389,Puerto Covenas,Colombia,"Coveñas, Tolú, Sucre, Colombia",9.402597,-75.68164200000001,Coveñas,Colombia,done
9753,Puerto Francisco,Chile,"Coca, Ecuador",-0.4616728,-76.99310740000001,Coca,Ecuador,done
9830,Puerto Cuarenta Dias,Chile,"Puerto Cuarenta Dias, Natales, Magallanes y la Antártica Chilena Region, Chile",-52.34999999999999,-74.7666667,,Chile,done
2519,Puerto Gibara,Cuba,"Gibara, Cuba",21.1127551,-76.13344490000001,Gibara,Cuba,done
2149,Puerto Cuatreros,Argentina,"Puerto Cuatreros, Buenos Aires, Argentina",-38.7470169,-62.38671109999999,Puerto Cuatreros,Argentina,done
9843,Puerto Gomez,Chile,,,,,,not_found
9503,Puerto Cuevita,Colombia,"PR-19, San Juan, 00920, Puerto Rico",18.3957119,-66.1060899,San Juan,Puerto Rico,done
9789,Puerto Henry,Chile,"Carr La Marina 1714, Iquitos, Peru",-3.7227686,-73.24116470000001,Iquitos,Peru,done
9457,Puerto Culebra,Costa Rica,"Culebra, Puerto Rico",18.310394,-65.3030705,,Puerto Rico,done
9462,Puerto Herradura,Costa Rica,"Avd Marina del este Torre de control, Puerto Deportivo Marina del Este, 18697 Herradura ( La ), Granada, Spain",36.727937,-3.726493,Herradura ( La ),Spain,done
9858,Puerto Curtze,Chile,"Puerto Curtze, Río Verde, Región de Magallanes y de la Antártica Chilena, Chile",-52.8046142,-71.4018457,Puerto Curtze,Chile,done
9917,Puerto Hewett,Chile,,,,,,not_found
3488,Puerto De Arrecife,Canary Islands,"Av. Olof Palme, 35500 Arrecife, Las Palmas, Spain",28.962564,-13.538599,Arrecife,Spain,done
9570,Puerto Huacho,Peru,"Huacho, Peru",-11.1227218,-77.61056789999999,Huacho,Peru,done
2318,Puerto De Hierro,Venezuela,"Av Empresarios No. 150, Puerta de Hierro, 45116 Zapopan, JAL, Mexico",20.7084421,-103.4147098,Zapopan,Mexico,done
9627,Puerto Huasco,Chile,"Puerto Huasco, Huasco, Atacama Region, Chile",-28.4666667,-71.21666669999999,Huasco,Chile,done
3481,Puerto De La Estaca,Canary Islands,"Puerto de La Estaca (Isla de El Hierro), Paseo Marítimo, S/N, 38910 Villa de Valverde, Santa Cruz de Tenerife, Spain",27.7857901,-17.9002739,Villa de Valverde,Spain,done
9591,PUERTO ILO,Peru,"Puerto ilo, Villa Imperial de Potosí, Bolivia",-19.5704288,-65.7510983,Villa Imperial de Potosí,Bolivia,done
3485,PUERTO DE LA LUZ (GRAN CANARIA),Canary Islands,"Puerto de Las Palmas de Gran Canaria, Spain",28.1393026,-15.4167921,,Spain,done
2148,Puerto Ingeniero White,Argentina,"José M. Carrega, 8103 Bahía Blanca, Buenos Aires, Argentina",-38.787102,-62.266781,Bahía Blanca,Argentina,done
2175,Puerto De La Paloma,Uruguay,"Puerto de la Paloma, 27001 La Paloma, Departamento de Rocha, Uruguay",-34.6539913,-54.1465697,La Paloma,Uruguay,done
9716,Puerto Italiano,Archipelago de los Chonos,,,,,,not_found
2432,Puerto De Mujeres,Mexico (Caribbean),"Salinas, Isla Mujeres, Quintana Roo, Mexico",21.236276,-86.737287,Isla Mujeres,Mexico,done
2362,PUERTO LA GUAIRA,Venezuela,"Pariata, La Guaira, Vargas, Venezuela",10.6012894,-66.9466783,La Guaira,Venezuela,done
9551,Puerto De Paita,Peru,"Jr. Ferrocarril 127 Paita,, Peru",-5.0859342,-81.1081774,,Peru,done
2164,PUERTO LA PLATA,Argentina,"B1923 Berisso, Buenos Aires Province, Argentina",-34.8730675,-57.88371729999999,Berisso,Argentina,done
1761,Puerto De Santa Maria,Spain,"El Puerto de Santa María, 11500, Cádiz, Spain",36.6393281,-6.258836899999999,,Spain,done
9931,Puerto Langlois,Chile,,,,,,not_found
2509B,Puerto Del Mariel,Cuba,"Port of Mariel, Mariel, Cuba",22.9951706,-82.7525817,Mariel,Cuba,done
9429,Puerto Lazaro Cardenas,Mexico,"Bugambilias (Av del Canal) 1, Paraíso, 60950 Lázaro Cárdenas, Mich., Mexico",17.9861262,-102.2191087,Lázaro Cárdenas,Mexico,done
3486,Puerto Del Rosario (Fuerteventura),Canary Islands,"35600 Puerto del Rosario, Las Palmas, Spain",28.500821,-13.8628367,Puerto del Rosario,Spain,done
9665,Puerto Lebu,Chile,"Lebu, Bío Bío Region, Chile",-37.6097143,-73.6483294,Lebu,Chile,done
2109,Puerto Deseado,Argentina,"Puerto Deseado, Santa Cruz Province, Argentina",-47.75156459999999,-65.9013774,Puerto Deseado,Argentina,done
2402,Puerto Limon,Costa Rica,"Limón Province, Limon, Costa Rica",9.9913106,-83.04150779999999,Limon,Costa Rica,done
9538,Puerto Lopez,Ecuador,"Puerto Lopez, Ecuador",-1.5539322,-80.80455680000001,Puerto Lopez,Ecuador,done
2127,Puerto Piramide,Argentina,"Puerto Pirámides, Chubut Province, Argentina",-42.5701796,-64.2787391,Puerto Pirámides,Argentina,done
9710,Puerto Low,Archipelago de los Chonos,"Puerto, Irvine, CA 92620, USA",33.72085,-117.7490884,Irvine,United States,done
2470,Puerto Plata,Dominican Republic,"Puerto Plata 57000, Dominican Republic",19.7807686,-70.6871091,Puerto Plata,Dominican Republic,done
2126,PUERTO MADRYN,Argentina,"Puerto Madryn, Chubut Province, Argentina",-42.7694476,-65.0317175,Puerto Madryn,Argentina,done
2467,Puerto Ponce,Puerto Rico,"11300 Montevideo, Montevideo Department, Uruguay",-34.9028982,-56.1616742,Montevideo,Uruguay,done
9560,Puerto Malabrigo,Peru,"Puerto Malabrigo, Peru",-7.7001724,-79.4338188,Puerto Malabrigo,Peru,done
9826,Puerto Portales,Chile,"Puerto Portals, Torre de Capitanía, 07181 Portals Nous-Calvià, Illes Balears, Spain",39.52957,2.5659349,Portals Nous-Calvià,Spain,done
2396,Puerto Mandinga,Panama,"Calle Felipe Carrillo Puerto 2 Mz. 84 Lote 1, Villas Quintana Roo, 77526 Cancún, QROO, Mexico",21.1878743,-86.8072418,Cancún,Mexico,done
4926,Puerto Princesa,Philippine Islands,"Puerto Princesa, Palawan, Philippines",9.967216299999999,118.78551,Puerto Princesa,Philippines,done
9965,Puerto March,Chile,"Lugar Urbanización Puerto Rico, 0 S/N, 35140 Mogán, Las Palmas, Spain",27.88459,-15.72375,Mogán,Spain,done
5052,Puerto Princesa (Dinagat),Philippine Islands,"Puerto Princesa, Libjo, Dinagat Islands, Philippines",10.11334,125.492798,Libjo,Philippines,done
9540A,Puerto Maritimo De Guayaquil,Ecuador,"Puerto Marítimo de Guayaquil, Guayaquil 090112, Ecuador",-2.2785171,-79.90787569999999,Guayaquil,Ecuador,done
2135,Puerto Punta Colorado,Argentina,"Punta Colorado, Playa Sardinas II, Culebra 00775, Puerto Rico",18.2927345,-65.2834908,Playa Sardinas II,Puerto Rico,done
9807,Puerto Mayne,Chile,,,,,,not_found
9688,Puerto Queilen,Chile,"Queilén, Chonchi, Los Lagos Region, Chile",-42.6186043,-73.7800481,Queilén,Chile,done
2117,Puerto Melo,Argentina,,,,,,not_found
9738,Puerto Refugio,Chile,"Right side of River, Tambopata, Puerto Maldonado, Peru",-12.875409,-69.409646,Puerto Maldonado,Peru,done
9700,PUERTO MONTT,Chile,"Puerto Montt, Los Lagos Region, Chile",-41.468917,-72.94113639999999,Puerto Montt,Chile,done
9773,Puerto Riofrio,Chile,"El Puerto, Riofrío, Valle del Cauca, Colombia",4.115839999999999,-76.27662,El Puerto,Colombia,done
9792,Puerto Morales,Chile,"Puerto Morelos, Q.R., Mexico",20.8478084,-86.87553419999999,Puerto Morelos,Mexico,done
2144,Puerto Romero Chico,Argentina,,,,,,not_found
9722,Puerto Nassau,Archipelago de los Chonos,"Downtown Nassau, Nassau, The Bahamas",25.0825982,-77.34128070000001,Nassau,The Bahamas,done
2146,Puerto Rosales,Argentina,"Puerto Rosales, Buenos Aires, Argentina",-38.8992043,-62.0796814,Puerto Rosales,Argentina,done
9814,Puerto Natales,Chile,"Puerto Natales, Natales, Magallanes y la Antártica Chilena Region, Chile",-51.7308935,-72.4977407,Puerto Natales,Chile,done
9435,Puerto Sacrificios,Mexico,,,,,,not_found
9877,Puerto Nuevo,Chile,"Puerto Nuevo, Baja California, Mexico",32.24151200000001,-116.9329913,Puerto Nuevo,Mexico,done
9436,Puerto Salina Cruz,Mexico,"Administración Portuaria Integral de Salina Cruz, S.A. de C.V., Interior Recinto Fiscal S/N, Col. Cantarranas, 70680 Salina Cruz, Oax., Mexico",16.170648,-95.19072299999999,Salina Cruz,Mexico,done
9828,Puerto Overend,Chile,,,,,,not_found
2136,Puerto San Antonio,Argentina,"Puerto San Antonio, Misiónes, Argentina",-27.4500008,-54.3499985,Puerto San Antonio,Argentina,done
2518,Puerto Padre,Cuba,"Puerto Padre, Cuba",21.1878548,-76.606611,Puerto Padre,Cuba,done
9867,"Puerto San Antonio, Chile",Chile,"San Antonio, Valparaiso Region, Chile",-33.5922807,-71.6055123,San Antonio,Chile,done
9642,Puerto Papudo,Chile,"Papudo, Valparaiso Region, Chile",-32.5072087,-71.4485013,Papudo,Chile,done
9646,"Puerto San Antonio, Santiago",Chile,"San Antonio de Caleu, Tiltil, Región Metropolitana, Chile",-33.0167,-70.98330000000001,San Antonio de Caleu,Chile,done
9411,Puerto Penasco,Mexico,"Puerto Peñasco, Sonora, Mexico",31.3268218,-113.5311843,Puerto Peñasco,Mexico,done
2140,Puerto San Blas,Argentina,"4920 38th St, Indianapolis, IN 46254, USA",39.8243155,-86.243436,Indianapolis,United States,done
9729,Puerto Perez,Archipelago de los Chonos,"Puerto Pérez, Bolivia",-12.45,-68.583333,Puerto Pérez,Bolivia,done
9869,Puerto San Juan De La Posesion,Chile,"Puerto San Juan de la Posesion, Chile",-53.6333333,-70.9333333,,Chile,done
2502,Puerto Pilon,Cuba,"Puerto Pilon, Panama",9.3611559,-79.79324989999999,Puerto Pilon,Panama,done
2088,Puerto San Juan Del Salvamento,Argentina,,,,,,not_found
9734,Puerto San Miguel,Archipelago de los Chonos,"Puerto San Miguel, Ecuador",-0.757373,-77.170524,Puerto San Miguel,Ecuador,done
2132,Pueyrredon,Argentina,"Pueyrredón, Cdad. Autónoma de Buenos Aires, Argentina",-34.6045668,-58.405073,,Argentina,done
9686,Puerto San Pedro,Chile,"San Pedro, Laguna, Philippines",14.3488961,121.0392436,San Pedro,Philippines,done
3001,Pugwash Harbour,Canada,"82 Water St, Pugwash, NS B0K 1L0, Canada",45.8501255,-63.6632321,Pugwash,Canada,done
2103,Puerto Santa Cruz Bar,Argentina,"San Martin, Puerto Santa Cruz, Santa Cruz, Argentina",-50.0174715,-68.5212806,Puerto Santa Cruz,Argentina,done
6610,Pukapuka,Cook Islands North,"Pukapuka, Cook Islands",-10.8499532,-165.8388698,,Cook Islands,done
2121,Puerto Santa Elena,Argentina,"Santa Elena, Guayaquil 090407, Ecuador",-2.2210468,-79.9172519,Guayaquil,Ecuador,done
6632,Pukoo Harbour,Hawaiian Islands,,,,,,not_found
2170,Puerto Sauce,Uruguay,"Puerto Sauce, Juan L. Lacaze, Departamento de Colonia, Uruguay",-34.4377407,-57.44049889999999,Juan L. Lacaze,Uruguay,done
1897A,Pula,Croatia,"Pula, Croatia",44.8666232,13.8495788,Pula,Croatia,done
9745,Puerto Slight,Chile,"Puerto Slight, Chile",-46.8244444,-75.58916669999999,,Chile,done
6803,Pulap Island,Caroline Islands,"Pulap, Federated States of Micronesia",7.6447222,149.4208333,,Federated States of Micronesia,done
9925,Puerto Soffia,Chile,,,,,,not_found
4684,Pulau Angsa,Peninsular Malaysia West Coast,"Selangor, Malaysia",3.1861041,101.2175195,,Malaysia,done
9615,Puerto Taltal,Chile,"Taltal, Antofagasta Region, Chile",-25.283333,-69.766667,Taltal,Chile,done
4886,Pulau Babi Besar,Peninsular Malaysia East Coast,"Pulau Babi Besar, Mersing, Johor, Malaysia",2.43803,103.9811184,Mersing,Malaysia,done
2522,Puerto Tanamo,Cuba,,,,,,not_found
5292,Pulau Baleara,Sulawesi West Coast,"Pulau Baleara, Baliara Kepulauan, Kabaena Bar., Kabupaten Bombana, Sulawesi Tenggara, Indonesia",-5.1661111,121.8102778,,Indonesia,done
9984,Puerto Toro,Chile,"Puerto Toro, Puerto Arica, Amazonas, Colombia",-2.34996,-70.63333,Puerto Toro,Colombia,done
5122,Pulau Banggi,Sabah,"Banggi Island, Sabah, Malaysia",7.267259600000001,117.1500048,,Malaysia,done
9928,Puerto Townshend,Chile,,,,,,not_found
5428,Pulau Barakan,Sermata Eilanden,"Barakan Island, Jambu Air, South Aru Tengah, Kepulauan Aru Regency, Maluku, Indonesia",-6.5244288,134.8037467,,Indonesia,done
9511,Puerto Tumaco,Colombia,"Puerto Tumaco, El Encanto, Amazonas, Colombia",-2.35751,-72.60247,Puerto Tumaco,Colombia,done
4755,Pulau Beralas,Lingga Kepulauan,"Pulau Beralas Pasir, Tlk. Bakau, Gn. Kijang, Kabupaten Bintan, Kepulauan Riau, Indonesia",1.0669444,104.675,,Indonesia,done
9501,Puerto Utria,Colombia,"Puerto Utria, Bahía Solano, Chocó, Colombia",6.01673,-77.36667,Puerto Utria,Colombia,done
4655,Pulau Beras Basah,Peninsular Malaysia West Coast,"Pulau Beras Basah, Kedah, 07000, Langkawi, Kedah, Malaysia",6.2234579,99.7163004,,Malaysia,done
9424,Puerto Vallarta,Mexico,"Puerto Vallarta, Jalisco, Mexico",20.653407,-105.2253316,Puerto Vallarta,Mexico,done
4894,Pulau Berhala,Peninsular Malaysia East Coast,"Pulau Berhala, Indonesia",-0.8666667000000001,104.4166667,,Indonesia,done
2087,Puerto Vancouver,Argentina,"Vancouver Harbour, British Columbia, Canada",49.2965287,-123.0883782,,Canada,done
4756,Pulau Berhala (Lingga Kepulauan),Lingga Kepulauan,"Pulau Berhala, Indonesia",-0.8666667000000001,104.4166667,,Indonesia,done
9519A,Puerto Villamil,Ecuador,"Puerto Villamil, Ecuador",-0.9544574,-90.96414670000001,Puerto Villamil,Ecuador,done
4859,Pulau Besar,Pulau Bangka,"Pulau Babi Besar, Mersing, Johor, Malaysia",2.43803,103.9811184,Mersing,Malaysia,done
9988,Puerto Williams,Chile,"Puerto Williams, Cabo de Hornos, Magallanes y la Antártica Chilena Region, Chile",-54.9352098,-67.6058537,Puerto Williams,Chile,done
4592,Pulau Besin,Burma,,,,,,not_found
9846,"Puerto Williams, Chile",Chile,"Puerto Williams, Cabo de Hornos, Magallanes y la Antártica Chilena Region, Chile",-54.9352098,-67.6058537,Puerto Williams,Chile,done
4659,Pulau Bidan,Peninsular Malaysia West Coast,"Pulau Bidan, Kedah, Malaysia",5.746388899999999,100.2877778,,Malaysia,done
9873,Puerto Yartou,Chile,"Puerto Yartou, Timaukel, Región de Magallanes y de la Antártica Chilena, Chile",-53.8839358,-70.13497199999999,Puerto Yartou,Chile,done
4854,Pulau Cebia,Sumatera East Coast,,,,,,not_found
9706,Puerto Yelcho,Chile,"Yelcho, Puerto Montt, X Región, Chile",-41.46710239999999,-72.9234371,Puerto Montt,Chile,done
6953,PULAU CECIR DE MER,Vietnam,,,,,,not_found
4865,Pulau Celaka,Pulau Bangka,"Pulau Melaka, Melaka, Malaysia",2.1796865,102.2512155,,Malaysia,done
5118,Pulau Lankayan,Sabah,"Lankayan Island, Malaysia",6.5,117.9166667,,Malaysia,done
5341,Pulau Damar Besar,Jawa North Coast,"Pulau Damar Besar, Pulau Untung Jawa, Kepulauan Seribu Sel., Kabupaten Kepulauan Seribu, Daerah Khusus Ibukota Jakarta, Indonesia",-5.957222199999999,106.8444444,,Indonesia,done
5178,Pulau Laut,Tudjuh Kepulauan,"Laut Island, Batu Tunau, East Laut Island, Baru City Regency, South Kalimantan, Indonesia",-3.6666667,116.1666667,,Indonesia,done
4860,Pulau Dapur,Pulau Bangka,"Pulau Dapur, Indonesia",-5.9166667,106.7166667,,Indonesia,done
5419,Pulau Liran,Sermata Eilanden,"Liran, Ustutun, Wetar Bar., Maluku Barat Daya Regency, Maluku, Indonesia",-8.013399,125.7461477,,Indonesia,done
5276,Pulau Dewakang Besar,Sulawesi West Coast,"Pulau Dewakang Besar, Dewakang, Kec. Liukang Kalukalukuang MAS, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan, Indonesia",-5.4055556,118.4302778,,Indonesia,done
5130,Pulau Mangalum,Sabah,"Pulau Mengalum, Sabah, Malaysia",6.2036212,115.5977123,,Malaysia,done
5293,Pulau Galla Besar,Sulawesi West Coast,"Pulau Gala Besar, Indonesia",-4.87,122.2666667,,Indonesia,done
5127,Pulau Mantanani Besar,Sabah,"Pulau Mantanani Besar, Sabah, Malaysia",6.712633299999999,116.3529862,,Malaysia,done
5436,Pulau Geser,The Molucca Islands,"Pulau Geser, Indonesia",-3.883333299999999,130.8833333,,Indonesia,done
5187,Pulau Mentebung,Tudjuh Kepulauan,,,,,,not_found
5375,Pulau Goagoa,Madura,"Pulau Goagoa, Indonesia",-7.1297222,114.7738889,,Indonesia,done
5344,Pulau Merak Besar,Jawa North Coast,"Pulau Merak Besar, Tamansari, Pulomerak, Kota Cilegon, Banten, Indonesia",-5.933888899999999,105.9897222,,Indonesia,done
4676,Pulau Jarak,Peninsular Malaysia West Coast,Pulau Jarak,3.9833333,100.1,,,done
4769,Pulau Muda,Sumatera North East Coast,"Pulau Muda, Teluk Meranti, Pelalawan Regency, Riau, Indonesia",0.4757679,102.8514837,,Indonesia,done
4690,Pulau Jemur,Peninsular Malaysia West Coast,Jemur Island,2.8888889,100.5708333,,,done
5491,Pulau Mutus,Papua,"Mutus-kecil, Mutus, West Waigeo, Raja Ampat Regency, West Papua, Indonesia",-0.35,130.3333333,,Indonesia,done
5492,Pulau Ju,Papua,"Pulau Ju, Manyaifun, Waigeo Bar. Kepulau, Raja Ampat Regency, West Papua, Indonesia",-0.3175,130.1458333,,Indonesia,done
5341A,Pulau Pari,Jawa North Coast,"Pari island, Pari Island, South Kepulauan Seribu, Kepulauan Seribu Regency, Special Capital Region of Jakarta, Indonesia",-5.8575295,106.6180783,,Indonesia,done
5275,Pulau Kalukalukuang,Sulawesi West Coast,"Pulau Kalukalukuang, Kalukuang, Kec. Liukang Kalukalukuang MAS, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan, Indonesia",-5.1980556,117.6669444,,Indonesia,done
5499,Pulau Peli,Papua,,,,,,not_found
5367,PULAU KARANGJAMUANG,Jawa East Coast,"Karang Jamuang Anchorage, Indonesia",-6.9277478,112.7280614,,Indonesia,done
4707,Pulau Pisang,Peninsular Malaysia West Coast,"Pulau Pisang, Pesisir Bar., Lampung, Indonesia",-5.1186801,103.8477121,,Indonesia,done
5272A,PULAU KARANGRANG,Sulawesi West Coast,"Pulau Karanrang, Indonesia",-4.8566667,119.3813889,,Indonesia,done
5337,Pulau Rakit,Jawa North Coast,"Pulau Rakit, Indonesia",-5.9302778,108.3805556,,Indonesia,done
4675,Pulau Katak,Peninsular Malaysia West Coast,"Pulau Katak, Perak, Malaysia",4.1561111,100.6194444,,Malaysia,done
4810,Pulau Raya,Sumatera South West Coast,"Raya Island, Pulo Raya, Sampoiniet, Aceh Jaya Regency, Aceh, Indonesia",4.8695191,95.38086829999999,,Indonesia,done
4749,Pulau Kepalajerih,Riau Kepulauan,,,,,,not_found
4664,Pulau Rimau,Peninsular Malaysia West Coast,"Pulau Rimau, Pulau Pinang, Malaysia",5.2468441,100.2719308,,Malaysia,done
5136,Pulau Keraman,Sabah,"Pulau Kuraman, Wilayah Persekutuan Labuan, Malaysia",5.2230602,115.1281425,,Malaysia,done
4868,Pulau Ru,Belitung,"Pulau Ru, Terengganu, Malaysia",5.8327778,102.6119444,,Malaysia,done
5508,Pulau Kobalin,Papua,,,,,,not_found
4809,Pulau Rusa,Sumatera South West Coast,"Pulau Rusa, Indonesia",5.2780556,95.20472219999999,,Indonesia,done
5303,Pulau Kokoila,Sulawesi East Coast,"Pulau Kokoila, Indonesia",-3.5,122.9,,Indonesia,done
5274,Pulau Sabaru,Sulawesi West Coast,"Pulau Sabaru, Sabaru, Liukang Tangaya, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan, Indonesia",-6.5744635,118.8334623,,Indonesia,done
5523,Pulau Lakahia,Papua,"Lakahia Island, Indonesia",-4.0757014,134.6078335,,Indonesia,done
5389,Pulau Sailus Besar,Lombok,"Pulau Sailus Besar, Sailus, Liukang Tangaya, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan, Indonesia",-7.523611099999999,117.4338889,,Indonesia,done
4870,Pulau Langkuas,Belitung,"Pulau Langkuas, Indonesia",-2.5333333,107.6,,Indonesia,done
4746A,Pulau Sambu,Riau Kepulauan,"Sambu Island, Tanjung Sari, Belakang Padang, Batam City, Riau Islands, Indonesia",1.1597222,103.8997222,,Indonesia,done
5490,Pulau Saonek,Papua,"Saonek, South Waigeo, Raja Ampat Regency, West Papua, Indonesia",-0.4785581,130.8095699,,Indonesia,done
5497,Pulau Yef Doif,Papua,,,,,,not_found
5374,Pulau Sapudi,Madura,"Pulau Sapudi, Gendang Bar., Gayam, Kabupaten Sumenep, Jawa Timur, Indonesia",-7.120555599999999,114.3330556,,Indonesia,done
5488,Pulau-Pulau Ayu,Papua,"Aju Island, Kepulauan Ayau, Raja Ampat Regency, West Papua, Indonesia",0.376937,131.0469639,,Indonesia,done
5390,Pulau Sapuka Besar,Lombok,"Pulau Sapuka Besar, Sapuka, Liukang Tangaya, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan, Indonesia",-7.085555599999999,118.1677778,,Indonesia,done
5476,Pulau-Pulau Moor,Papua,"Pulau Pulau Moor, Indonesia",-2.9397222,135.7202778,,Indonesia,done
5174,Pulau Satang Besar,Sarawak,"Pulau Satang Besar, Sarawak, Malaysia",1.7917785,110.1655737,,Malaysia,done
4858,Pulau-Pulau Nangka,Pulau Bangka,"Pulau Nangka, Malacca, Malaysia",2.07394,102.33326,,Malaysia,done
5376,Pulau Saubi,Madura,"Saubi Island, Saubi, Kangayan, Sumenep Regency, East Java, Indonesia",-6.9937051,115.4437388,,Indonesia,done
5501,Pulau-Pulau Penyu,Papua,"Pulau Tiga Park, Kuala Penyu, Sabah, Malaysia",5.72884,115.653966,Kuala Penyu,Malaysia,done
4875,Pulau Selandu (Near),Belitung,"Selandu Island, Selingsing, Gantung, East Belitung Regency, Bangka Belitung Islands, Indonesia",-3.0590328,108.2466488,,Indonesia,done
5342,Pulau-Pulau Seribu,Jawa North Coast,"Jl. Pantai Selatan No. 14, RT. 06 / RW. 01, Pulau Tidung, Kepulauan Seribu Selatan, Kabupaten Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14520, Indonesia",-5.7989839,106.4997451,,Indonesia,done
4867,Pulau Seliu,Belitung,"Pulau Seliu, Membalong, Belitung Regency, Bangka Belitung Islands, Indonesia",-3.2177547,107.532764,,Indonesia,done
4453,Pulicat,India East Coast,"Pulicat, Tamil Nadu, India",13.4177382,80.3185252,Pulicat,India,done
4866,Pulau Simedang,Pulau Bangka,"Pulau Sumedang, Membalong, Belitung Regency, Bangka Belitung Islands, Indonesia",-3.3180169,107.2112322,,Indonesia,done
2829,Pulpit Harbour,United States,"Pulpit Harbour, Pasadena, MD 21122, USA",39.1498885,-76.5280046,Pasadena,United States,done
5180,Pulau Subi Kecil,Tudjuh Kepulauan,"Pulau Subi-kecil, Indonesia",3.05,108.8666667,,Indonesia,done
6804,Puluwat Island,Caroline Islands,"Poluwat, Federated States of Micronesia",7.357337999999999,149.200361,,Federated States of Micronesia,done
5359,Pulau Tabuan,Jawa East Coast,"Pulau Tabuhan, Karang Buah, Cukuh Balak, Kabupaten Tanggamus, Lampung, Indonesia",-5.8016667,104.8213889,,Indonesia,done
9543,Puna,Ecuador,"Pune, Maharashtra, India",18.5204303,73.8567437,Pune,India,done
5111,Pulau Tambisan,Sabah,"Tambisan Island, Sabah, Malaysia",5.4501484,119.1099855,,Malaysia,done
5140,Punang,Sarawak,"Punang, Jagatsinghpur, Odisha 754103, India",20.2724663,86.1535548,Jagatsinghpur,India,done
5432,Pulau Tayandu,Sermata Eilanden,"Tayandu Islands, Indonesia",-5.651943999999999,132.289444,,Indonesia,done
3822,Pungue River Bar,Mozambique,"Pungwe River, Mozambique",-19.5721153,34.6552493,,Mozambique,done
4827,Pulau Telo,Sumatera South West Coast,"Telo Island, Pulau Batu Island, South Nias Regency, North Sumatra, Indonesia",-0.0692752,98.28147469999999,,Indonesia,done
