ukhoId,ukhoName,ukhoLocation,gmaAddress,gmaLatitude,gmaLongitude,gmaCity,gmaCountry,gmaStatus
9194,Seabeck,United States,,,,,,new
5355,Segoro Wedi Bay,Jawa South Coast,,,,,,new
8892,Seabreeze Point,Canada,,,,,,new
8477,Seguam Island,Aleutian Islands,,,,,,new
452,Seacombe (Alfred Dock),England,,,,,,new
2139,Segunda Barranca,Argentina,,,,,,new
712,Seafield Point,Ireland,,,,,,new
373,Seil Sound,Scotland,,,,,,new
189,Seaham,England,,,,,,new
7800B,Seitetsu - Tobata Hakuchi,Japan Kyushu North Coast,,,,,,new
6083,Seal  Bay,Australia East Coast,,,,,,new
1740D,Seixal,Portugal,,,,,,new
3194,Seal Cove,Newfoundland,,,,,,new
3622,Sekondi,Ghana,,,,,,new
2913A,Seal Island,Canada,,,,,,new
4746B,Sekupang,Riau Kepulauan,,,,,,new
667,Seamount Bay,Ireland,,,,,,new
4743,Selat Kijang Entrance (North),Riau Kepulauan,,,,,,new
4526,Searle Point,Burma,,,,,,new
5498,Selat Lenna,Papua,,,,,,new
9174,Seattle,United States,,,,,,new
5177,Selat Peninting,Tudjuh Kepulauan,,,,,,new
2814,Seavey Island,United States,,,,,,new
8577,Seldovia,Alaska,,,,,,new
9123,SECHELT (PORPOISE BAY),Canada,,,,,,new
69,Selsey Bill,England,,,,,,new
8738,Seclusion Harbour,Kuiu Island,,,,,,new
1218,Selvnes,Norway,,,,,,new
6157,Second Valley,Australia South Coast,,,,,,new
5175,Sematan,Sarawak,,,,,,new
2439B,Secret Harbour,Windward Islands,,,,,,new
4725,Sembawang Shipyard,Singapore,,,,,,new
5369,Sembilangan (Madura),Madura,,,,,,new
5474,Seroei,Papua,,,,,,new
5333,Semerang (Tanjung Emas),Jawa North Coast,,,,,,new
6246,Serrurier (Long) Island,Australia North Coast,,,,,,new
5103,Semporna,Sabah,,,,,,new
1743,Sesimbra,Portugal,,,,,,new
1034,Semzha,Russia,,,,,,new
8141,Setana,Japan Hokkaido West Coast,,,,,,new
7691,Sendai,Japan Kyushu West Coast,,,,,,new
1783,Sete,France,,,,,,new
7983,Sendai (Honshu E Coast),Japan Honshu East Coast,,,,,,new
4904,Setiu,Peninsular Malaysia East Coast,,,,,,new
7984,Sendai-Shiogama (Minatobashi),Japan Honshu East Coast,,,,,,new
7826,Setoda,Japan Honshu South Coast,,,,,,new
1899,Senj,Croatia,,,,,,new
2567,Settlement Point,Bahama Islands,,,,,,new
548,Sennen Cove,England,,,,,,new
1744,SETUBAL (TROIA),Portugal,,,,,,new
8070,Senzaki,Japan Honshu West Coast,,,,,,new
1961A,Sevastopol,Ukraine,,,,,,new
7530A,Seogeochado,Korea West Coast,,,,,,new
1046,Severodvinsk,Russia,,,,,,new
7536,Seogwipo,Korea West Coast,,,,,,new
1759,Sevilla,Spain,,,,,,new
7587,Seohojin,Korea East Coast,,,,,,new
8587,Seward (Resurrection Bay),Alaska,,,,,,new
7594,Seongjin,Korea East Coast,,,,,,new
9097,Seymour Narrows (Discovery Passage),Canada,,,,,,new
7482,Seoul,Korea West Coast,,,,,,new
1834,SFAX,Tunisia,,,,,,new
5606,Sepik River,Papua New Guinea,,,,,,new
7012,Sha Pak Wan,Vietnam,,,,,,new
3102,Sept Iles,Canada,,,,,,new
7224,Shacheng Gang,China,,,,,,new
2225A,Sergipe Terminal,Brazil,,,,,,new
2046,Shackleton Base,Antarctica,,,,,,new
8679,Sergius Narrows,Chicagof Island,,,,,,new
2018A,Shackleton Glacier,Antarctica,,,,,,new
5145,Seria,Brunei,,,,,,new
4274,Shafi Creek,Iraq,,,,,,new
6291,Shale Island,Australia North Coast,,,,,,new
2942,Sheet Harbour,Canada,,,,,,new
9229A,Shamokawa,United States,,,,,,new
7098,Shek Pik,China,,,,,,new
8267,Shana Wan,Kuril Islands,,,,,,new
7073,Shekou Gang (Chiwan),China,,,,,,new
7077,Shanban Zhou,China,,,,,,new
4028,Shela,Kenya,,,,,,new
7285,Shanghai,China,,,,,,new
2917,Shelburne,Canada,,,,,,new
7155,Shantou Gang,China,,,,,,new
5860,Shelburne Bay,Australia East Coast,,,,,,new
7146,Shanwei Gang,China,,,,,,new
2617A,Shell Island,United States,,,,,,new
7064,Shanzui Wan,China,,,,,,new
2614B,Shell Point,United States,,,,,,new
4205,SHARJAH,United Arab Emirates,,,,,,new
6378,Shelly Beach,New Zealand North Island,,,,,,new
2618,Shark River,United States,,,,,,new
9281,Shelter Cove,United States,,,,,,new
2738,Shark River Island,United States,,,,,,new
8447,Shemya Island,Aleutian Islands,,,,,,new
4125,Sharm An Nu'man,Saudi Arabia,,,,,,new
7278,Sheng Shan,China,,,,,,new
4115,Sharm Ash Shaykh (Sharm El Sheikh),Egypt,,,,,,new
3586,Shenge Point,Sierra Leone,,,,,,new
5587A,Sharp Island,Louisiade Archipelago,,,,,,new
1912,Shengjin,Albania,,,,,,new
0522A,Sharpness Dock,England,,,,,,new
7201,Shenhu Wan,China,,,,,,new
4268,SHATT AL ARAB OUTER BAR,Iraq,,,,,,new
3362,Shepherd Bay,Canadian Arctic,,,,,,new
3586A,Sheather Rock,Sierra Leone,,,,,,new
7281,Sheshan Dao,China,,,,,,new
3591,Shebar Entrance,Sierra Leone,,,,,,new
8055,Shibayama,Japan Honshu West Coast,,,,,,new
3005,Shediac Bay,Canada,,,,,,new
7151,Shibeishan Jiao,China,,,,,,new
108,SHEERNESS,England,,,,,,new
8266,Shibetoro,Kuril Islands,,,,,,new
7752,Shibushi,Japan Kyushu East Coast,,,,,,new
7797A,Shinmoji,Japan Kyushu North Coast,,,,,,new
8058A,Shichirui,Japan Honshu West Coast,,,,,,new
2755A,Shinnecock Inlet,United States,,,,,,new
7330,SHIDAO GANG,China,,,,,,new
7918A,Shino Shima,Japan Honshu South Coast,,,,,,new
338,Shieldaig,Scotland,,,,,,new
8085,Shiokubi Misaki,Japan Hokkaido East Coast,,,,,,new
8869,Shields Bay,Graham Island,,,,,,new
2547,Ship Channel,Bahama Islands,,,,,,new
7519,Shihado,Korea West Coast,,,,,,new
3201,Ship Cove,Newfoundland,,,,,,new
7653,Shijiki Wan,Japan Kyushu West Coast,,,,,,new
2729,Ship John Shoal,United States,,,,,,new
7841,Shikama,Japan Honshu South Coast,,,,,,new
2598,Ship Shoal Light,United States,,,,,,new
7966,Shikine Jima,Japan Nanpo Shoto,,,,,,new
3038A,Shippegan,Canada,,,,,,new
317,Shillay,Scotland,,,,,,new
3038,Shippegan Gully,Canada,,,,,,new
7673,Shimabara,Japan Kyushu West Coast,,,,,,new
7239,Shipu Gang,China,,,,,,new
7928,SHIMIZU,Japan Honshu South Coast,,,,,,new
4050,Shiq,Suqutra,,,,,,new
7931,Shimoda,Japan Honshu South Coast,,,,,,new
7970,Shirahama,Japan Honshu East Coast,,,,,,new
7804,Shimonoseki (Jetty No. 1),Japan Honshu South Coast,,,,,,new
8006,Shiranuka,Japan Honshu East Coast,,,,,,new
7852,Shimotsu,Japan Honshu South Coast,,,,,,new
7801E,Shirashima,Japan Kyushu North Coast,,,,,,new
7830,Shimotsui,Japan Honshu South Coast,,,,,,new
0523A,Shirehampton,England,,,,,,new
8275,Shimushiru Wan,Kuril Islands,,,,,,new
8007,Shiriya,Japan Honshu East Coast,,,,,,new
7939A,Shin-Yamashita,Japan Honshu South Coast,,,,,,new
8008,Shiriyamisaki,Japan Honshu East Coast,,,,,,new
4191,Shinas,Oman,,,,,,new
7025A,Shitou Bu,China,,,,,,new
8873,Shingle Bay,Moresby Island,,,,,,new
0116A,Shivering Sand,England,,,,,,new
7989,Shizugawa,Japan Honshu East Coast,,,,,,new
847,Siglufjordhur,Iceland,,,,,,new
9004,Shoal Bay,Canada,,,,,,new
2056,Signy Island,Antarctica,,,,,,new
81,SHOREHAM,England,,,,,,new
6902,Sihanoukville,Cambodia,,,,,,new
4475,Shortt Island,India East Coast,,,,,,new
4333A,Sikka,India West Coast,,,,,,new
4156,Shuqra,Republic of Yemen,,,,,,new
5639,Sikopo Island,Solomon Islands,,,,,,new
9022,Shushartie Bay,"Canada, Vancouver Island",,,,,,new
432,Silloth,England,,,,,,new
5939,Shute Harbour,Australia East Coast,,,,,,new
9082,Silva Bay,"Canada, Vancouver Island",,,,,,new
8559,Shuyak Strait,Alaska,,,,,,new
4822,Simanari,Sumatera South West Coast,,,,,,new
7358,Siaoching Ho Bar,China,,,,,,new
3995,Simba Uranga,Tanzania,,,,,,new
1904,Sibenik,Croatia,,,,,,new
5645,Simbo Island,Solomon Islands,,,,,,new
4820,Sibolga,Sumatera South West Coast,,,,,,new
3784,Simon's Town,South Africa,,,,,,new
5159,Sibu,Sarawak,,,,,,new
5169,Simunjan,Sarawak,,,,,,new
5069,Sibuco Bay,Philippine Islands,,,,,,new
7439,Sin Do,China,,,,,,new
4185B,Sidab,Oman,,,,,,new
4547,SIN MIN POINT (ELEPHANT POINT),Burma,,,,,,new
4560,Sidaw Point,Burma,,,,,,new
7306,Sin Yang Kau,China,,,,,,new
3520A,Sidi Ifni,Morocco,,,,,,new
4568,Sinbyubyin,Burma,,,,,,new
9067,Sidney,"Canada, Vancouver Island",,,,,,new
1745,SINES,Portugal,,,,,,new
9000,Sidney Bay,Canada,,,,,,new
4718,SINGAPORE (TANJONG PAGAR),Singapore,,,,,,new
5061,Sigaboy,Philippine Islands,,,,,,new
5155C,Singat,Sarawak,,,,,,new
4805,Sigli,Sumatera North East Coast,,,,,,new
4818,Singkel,Sumatera South West Coast,,,,,,new
2273,Sinnamary,French Guiana,,,,,,new
1210,Skjaervaer,Norway,,,,,,new
3601,Sinoe Bay,Liberia,,,,,,new
1139,Skjanes,Norway,,,,,,new
7589,Sinpo,Korea East Coast,,,,,,new
1251,Skjerjehamn,Norway,,,,,,new
5139,Sipitang,Sabah,,,,,,new
1158,Skjervoy,Norway,,,,,,new
4211,Sir Abu Nu'ayr,United Arab Emirates,,,,,,new
1250,Skjolden,Norway,,,,,,new
4223,Sir Bani Yas,United Arab Emirates,,,,,,new
494,Skomer Island,Wales,,,,,,new
5863,Sir Charles Hardy Islands,Australia East Coast,,,,,,new
798,Skopun,Faeroe Islands,,,,,,new
4324,Sir Mouth,Pakistan,,,,,,new
1172,Skrolsvik,Norway,,,,,,new
5029,Sisiran Bay,Philippine Islands,,,,,,new
6296,Skua Well No.4,Australia North Coast,,,,,,new
8700,Sitka,Baranof Island,,,,,,new
1295D,Slagentangen,Norway,,,,,,new
4251,Sitrah (Bapco Causeway),Bahrain,,,,,,new
0136B,Slaughden Quay,England,,,,,,new
4520,Sittwe,Burma,,,,,,new
689,Sligo Harbour (Oyster Island),Ireland,,,,,,new
9245,Siuslaw River Entrance,United States,,,,,,new
6412A,Slipper Island,New Zealand North Island,,,,,,new
843,Skagastrond,Iceland,,,,,,new
1392,Slipshavn,Denmark,,,,,,new
1411,Skagen,Denmark,,,,,,new
8658,Slocum Arm (Falcon Arm),Chicagof Island,,,,,,new
8643,Skagway,Alaska,,,,,,new
704,Slyne Head,Ireland,,,,,,new
900,Skansbukta,Svalbard,,,,,,new
1138,Smalfjorden,Norway,,,,,,new
1152,Skarvfjorden,Norway,,,,,,new
8813,Smeaton Bay,Prince of Wales Island,,,,,,new
167,Skegness,England,,,,,,new
722,Smerwick Harbour,Ireland,,,,,,new
8871,Skidegate Channel,Graham Island,,,,,,new
8596,Smith Island,Alaska,,,,,,new
3221,Smokey,Labrador,,,,,,new
9062,Sooke,"Canada, Vancouver Island",,,,,,new
6334,Snake Bay,Australia North Coast,,,,,,new
3195,Sops Island,Newfoundland,,,,,,new
8564,Snug Harbour,Alaska,,,,,,new
8044A,Sora,Japan Honshu West Coast,,,,,,new
7542,Soando,Korea West Coast,,,,,,new
1263,Sorfjord (Odda),Norway,,,,,,new
1693,Socoa,France,,,,,,new
891,Sorgfjorden,Svalbard,,,,,,new
9438,Soconusco Bar,Mexico,,,,,,new
5470,SORIDO,Papua,,,,,,new
7457,Sok To,Korea West Coast,,,,,,new
5633,Soroken,Bismarck Archipelago,,,,,,new
7581,Sokcho,Korea East Coast,,,,,,new
4976,Sorsogon,Philippine Islands,,,,,,new
625,Soldiers Point,Ireland,,,,,,new
1180,Sortland,Norway,,,,,,new
2706,Solomons Island,United States,,,,,,new
1153,Sorvaer,Norway,,,,,,new
1065,Solovetskiy,Russia,,,,,,new
1185,Sorvagen,Norway,,,,,,new
1173,Soloy,Norway,,,,,,new
795,Sorvagur,Faeroe Islands,,,,,,new
0492A,Solva,Wales,,,,,,new
3515A,Soueira Kedima,Morocco,,,,,,new
7982,Soma,Japan Honshu East Coast,,,,,,new
389,Sound Of Gigha,Scotland,,,,,,new
2636,Sombrero Key,United States,,,,,,new
362,Sound Of Ulva,Scotland,,,,,,new
6926,Song Cua Tieu,Vietnam,,,,,,new
1988B,Sour (Tyr),Lebanon,,,,,,new
6935,Song Vam Co Entrance,Vietnam,,,,,,new
3019,Souris,Canada,,,,,,new
6857,Songkhla,Thailand,,,,,,new
4625,South (Galatea) Bay,Nicobar Islands,,,,,,new
4321,Sonmiani Harbour,Pakistan,,,,,,new
2741,South Amboy,United States,,,,,,new
2946,Sonora,Canada,,,,,,new
9241A,South Beach,United States,,,,,,new
9223A,South Bend,United States,,,,,,new
140,Southwold,England,,,,,,new
2622,South Boca Grande,United States,,,,,,new
0084A,Sovereign Harbour,England,,,,,,new
5564,South Cape,Papua New Guinea,,,,,,new
8173,SOVETSKAYA,Siberia,,,,,,new
9295,South East Farallon Island,United States,,,,,,new
8125,Soya Misaki,Japan Hokkaido North-East Coast,,,,,,new
6769,"South East Pass, Jaluit Atoll",Marshall Islands,,,,,,new
3720,SOYO,Angola,,,,,,new
2758,South Jamesport,United States,,,,,,new
2076,Speedwell Island,Falkland Islands,,,,,,new
2601A,South Pass,United States,,,,,,new
1466,Spiekeroog,Germany,,,,,,new
3202,South Point,Newfoundland,,,,,,new
1512,Spijkenisse,Netherlands,,,,,,new
2557,South Riding Rock,Bahama Islands,,,,,,new
1906,SPLIT,Croatia,,,,,,new
635,South Rock,Northern Ireland,,,,,,new
6117,Spring Bay,Tasmania,,,,,,new
5089,South Ubian Island,Sulu Archipelago,,,,,,new
171,SPURN HEAD,England,,,,,,new
6020,South West Rocks,Australia East Coast,,,,,,new
2744,Spuyten Duyvil Creek Entrance,United States,,,,,,new
62,SOUTHAMPTON,England,,,,,,new
9129,Squamish,Canada,,,,,,new
391,Southend (Kintyre),Scotland,,,,,,new
5164A,Sri Aman,Sarawak,,,,,,new
110,Southend-On-Sea,England,,,,,,new
2972,St Anns Harbour,Canada,,,,,,new
2058,Southern Thule,Antarctica,,,,,,new
3146,St. Alban's,Newfoundland,,,,,,new
425,Southerness Point,Scotland,,,,,,new
2858,St. Andrews,Canada,,,,,,new
447,Southport,England,,,,,,new
2490,St. Ann's Bay,Jamaica,,,,,,new
2670,Southport (Cape Fear River),United States,,,,,,new
3200,St. Anthony,Newfoundland,,,,,,new
2601,Southwest Pass,United States,,,,,,new
1658A,St. Armel (Le Passage),France,,,,,,new
6333,St. Asaph Bay,Australia North Coast,,,,,,new
547,St. Ives,England,,,,,,new
3913,St. Augustine Bay,Madagascar,,,,,,new
3082,St. Jean Port Joli,Canada,,,,,,new
2645A,St. Augustine Beach,United States,,,,,,new
8765,St. John Harbour,Kupreanof Island,,,,,,new
2646,St. Augustine Inlet,United States,,,,,,new
3165,ST. JOHN'S HARBOUR,Newfoundland,,,,,,new
2458,St. Barthelemy,Leeward Islands,,,,,,new
2647,St. Johns River Entrance,United States,,,,,,new
5948,St. Bees Island,Australia East Coast,,,,,,new
2456,"St. Johns, Antigua",Leeward Islands,,,,,,new
3161,St. Bride's,Newfoundland,,,,,,new
3080,St. Joseph De La Rive,Canada,,,,,,new
1614B,St. Cast,France,,,,,,new
3090,St. Laurent (St. Lawrence Estuary),Canada,,,,,,new
1606,St. Catherine Bay,Channel Islands,,,,,,new
3951,St. Leu,La Reunion,,,,,,new
3089,St. Francois,Canada,,,,,,new
3534,St. Louis,Senegal,,,,,,new
3071A,St. Fulgence,Canada,,,,,,new
1614,ST. MALO,France,,,,,,new
2439,St. George's Harbour,Windward Islands,,,,,,new
2615,St. Marks Light,United States,,,,,,new
3137,"St. George's Harbour, Newfoundland",Newfoundland,,,,,,new
1674,St. Martin,France,,,,,,new
1611B,St. Germain Sur Ay,France,,,,,,new
4517,St. Martin's Island,Bangladesh,,,,,,new
0014F,St. Germans,England,,,,,,new
2866,St. Martins,Canada,,,,,,new
1672,St. Gilles-Croix-De-Vie,France,,,,,,new
1,ST. MARY'S,England,,,,,,new
3778,St. Helena Bay,South Africa,,,,,,new
281,ST. MARY'S (SCAPA FLOW),Scotland,,,,,,new
3771,St. Helena Island,Mid South Atlantic Islands,,,,,,new
2653,St. Mary's Entrance,United States,,,,,,new
6112A,St. Helens,Tasmania,,,,,,new
8398,St. Michael,Alaska,,,,,,new
1605,ST. HELIER,Channel Islands,,,,,,new
1664,St. Nazaire,France,,,,,,new
8163,St. Olga Bay,Siberia,,,,,,new
1256,Stamneshella,Norway,,,,,,new
2008,St. Paul Island,Antarctica,,,,,,new
2299,Stampa Island,Guyana,,,,,,new
2977,St. Paul Island (Cabot Strait),Canada,,,,,,new
1184,Stamsund,Norway,,,,,,new
8441,St. Paul Island (Pribilof Islands),Alaska,,,,,,new
2068,STANLEY,Falkland Islands,,,,,,new
1604,ST. PETER PORT,Channel Islands,,,,,,new
6090,Stanley (Circular Head),Tasmania,,,,,,new
2621,ST. PETERSBURG,United States,,,,,,new
43,Stansore Point,England,,,,,,new
3952,St. Pierre,La Reunion,,,,,,new
5704,Star Harbour,Solomon Islands,,,,,,new
3973,St. Pierre Island,Seychelles,,,,,,new
0027A,Starcross,England,,,,,,new
2656A,St. Simons Light,United States,,,,,,new
8176,Starka Bay,Siberia,,,,,,new
2656,St. Simons Sound Bar,United States,,,,,,new
8229,Starobdubskoye,Sakhalin East Coast,,,,,,new
0525A,St. Thomas's Head,England,,,,,,new
21,Start Point,England,,,,,,new
0482B,St. Tudwal's Roads,Wales,,,,,,new
1236,Stattvagen,Norway,,,,,,new
1598,St. Vaast-La-Hougue,France,,,,,,new
1276,STAVANGER,Norway,,,,,,new
1576,St. Valery,France,,,,,,new
1529,Stavenisse,Netherlands,,,,,,new
1580,St. Valery-En-Caux,France,,,,,,new
3062,Ste. Anne Des Monts,Canada,,,,,,new
6087,Stack Island,Tasmania,,,,,,new
3920,Ste. Luce,Madagascar,,,,,,new
501,Stackpole Quay,Wales,,,,,,new
8791,Steamboat Bay,Prince of Wales Island,,,,,,new
1441,Stadersand,Germany,,,,,,new
6252A,Steamboat Island,Australia North Coast,,,,,,new
3271,Stag Island,Labrador,,,,,,new
0513B,Steep Holm,Wales,,,,,,new
2771,Stamford,United States,,,,,,new
9178,Steilacoom,United States,,,,,,new
1221,Steinkjer,Norway,,,,,,new
9053A,Stopper Islands,"Canada, Vancouver Island",,,,,,new
6173,Stenhouse Bay,Australia South Coast,,,,,,new
308,STORNOWAY,Scotland,,,,,,new
1942,Steno Knimidas,Greece,,,,,,new
1202,Stott,Norway,,,,,,new
6464,Stephens Island,New Zealand South Island,,,,,,new
4608,Strait Island,Andaman Islands,,,,,,new
5793A,Stephens Islet,Australia,,,,,,new
1233A,Stranda,Norway,,,,,,new
6344C,Stevens Island,Australia North Coast,,,,,,new
633,Strangford,Northern Ireland,,,,,,new
2545A,Steventon,Bahama Islands,,,,,,new
0414A,STRANRAER,Scotland,,,,,,new
8839,Stewart,Canada,,,,,,new
1198,Straumen,Norway,,,,,,new
4606,Stewart Sound,Andaman Islands,,,,,,new
9152,Strawberry Bay,United States,,,,,,new
0229B,Stirling,Scotland,,,,,,new
297,Stroma,Scotland,,,,,,new
9304,Stockton,United States,,,,,,new
280,Stromness,Scotland,,,,,,new
0866A,Stodvarfjordhur,Iceland,,,,,,new
3256,Stupart Bay,Labrador,,,,,,new
0023B,Stoke Gabriel (Duncannon),England,,,,,,new
827,Stykkisholmur,Iceland,,,,,,new
812,Stokkseyri,Iceland,,,,,,new
5695,Su'ulofou Harbour,Solomon Islands,,,,,,new
1217,Stokksundet,Norway,,,,,,new
7196,Su-Ao Kang,T'ai-Wan,,,,,,new
1181,Stokmarknes,Norway,,,,,,new
5416,Suai,East Timor,,,,,,new
1265,Stolmen,Norway,,,,,,new
4994,Sual,Philippine Islands,,,,,,new
243,Stonehaven,Scotland,,,,,,new
5808,Suarji Island,Australia,,,,,,new
3039A,"Stonehaven, Canada",Canada,,,,,,new
3604,Subbubo Point,Liberia,,,,,,new
2021,Stonington,Antarctica,,,,,,new
5872,Suchen Reef,Australia East Coast,,,,,,new
517,Sudbrook,Wales,,,,,,new
7731,Sumiyo Wan,Japan Nansei Shoto,,,,,,new
5910,Sudbury Cay,Australia East Coast,,,,,,new
3010,Summerside,Canada,,,,,,new
1428,Suderoogsand,Germany,,,,,,new
7857,Sumoto,Japan Honshu South Coast,,,,,,new
834,Sudhureyri,Iceland,,,,,,new
7484,Sun Tol Mok,Korea West Coast,,,,,,new
7941A,Suehiro,Japan Honshu South Coast,,,,,,new
8271,Suna Wan,Kuril Islands,,,,,,new
4112,SUEZ (AS SUWAYS),Egypt,,,,,,new
7800,SUNATSU,Japan Kyushu North Coast,,,,,,new
3260A,Sugluk,Labrador,,,,,,new
4497,Sundarkota Reach,Bangladesh,,,,,,new
4190,Suhar,Oman,,,,,,new
8971,Sunday Harbour,Canada,,,,,,new
5200,Sukadana,Kalimantan,,,,,,new
6275A,Sunday Island,Australia North Coast,,,,,,new
7719,Suku,Japan Nansei Shoto,,,,,,new
190,SUNDERLAND,England,,,,,,new
7770,Sukumowan,Japan Shikoku West and South Coasts,,,,,,new
5207,Sungai Arutobal,Kalimantan,,,,,,new
299,Sule Skerry,Scotland,,,,,,new
5214,SUNGAI BARITO (OUTER BAR),Kalimantan,,,,,,new
293,SULLOM VOE,Scotland,,,,,,new
4734,Sungai Belungkor,Peninsular Malaysia South Coast,,,,,,new
4714,Sultan Shoal Lighthouse,Singapore,,,,,,new
4907,Sungai Besut,Peninsular Malaysia East Coast,,,,,,new
4344,SULTANPUR,India West Coast,,,,,,new
5534,Sungai Cook,Papua,,,,,,new
5731,Sulva Bay,Vanuatu,,,,,,new
5538,Sungai Dambu,Papua,,,,,,new
9141,Sumas,Canada,,,,,,new
5535,Sungai Digul,Papua,,,,,,new
4240,Sumaysimah,Qatar,,,,,,new
5168,Sungai Esengei,Sarawak,,,,,,new
0285A,Sumburgh (Grutness Voe),Scotland,,,,,,new
5510,Sungai Kaibus,Papua,,,,,,new
7675,Suminoe,Japan Kyushu West Coast,,,,,,new
5512,Sungai Kais,Papua,,,,,,new
5509,Sungai Karabra,Papua,,,,,,new
4182,Sur,Oman,,,,,,new
4658A,Sungai Kedah,Peninsular Malaysia West Coast,,,,,,new
5365,SURABAYA (TANJUNGPERAK),Jawa East Coast,,,,,,new
4897,Sungai Kemaman,Peninsular Malaysia East Coast,,,,,,new
8922,Surf Inlet,Canada,,,,,,new
5233,SUNGAI KUTEI (MUARA BAYUR),Kalimantan,,,,,,new
9875,Surgidero Valentin,Chile,,,,,,new
4873,Sungai Manggar,Belitung,,,,,,new
5054,Surigao,Philippine Islands,,,,,,new
4848,SUNGAI PALEMBANG (OUTER BAR),Sumatera East Coast,,,,,,new
2279,Suriname River Entrance,Suriname,,,,,,new
5190,Sungai Paloh,Kalimantan,,,,,,new
1227,Surna,Norway,,,,,,new
5225,SUNGAI PASIR OUTER BAR,Kalimantan,,,,,,new
8629,Surveyor Seamount,Alaska,,,,,,new
5201,Sungai Pawan (Tanjung Bawang),Kalimantan,,,,,,new
7776,Susaki,Japan Shikoku West and South Coasts,,,,,,new
5172,SUNGAI SARAWAK (PULAU LAKEI),Sarawak,,,,,,new
7899,Susami,Japan Honshu South Coast,,,,,,new
5216,Sungai Tabanio,Kalimantan,,,,,,new
8140,Suttsu,Japan Hokkaido West Coast,,,,,,new
4845,Sungai Tulangbawang,Sumatera East Coast,,,,,,new
8525,Sutwik Island,Alaska,,,,,,new
5527,Sungai Uta,Papua,,,,,,new
7445,Suun Do,China,,,,,,new
5514,Sungai Wasian,Papua,,,,,,new
1510B,Suurhoffbrug,Netherlands,,,,,,new
4778,SUNGAIPAKNING,Sumatera North East Coast,,,,,,new
6705,SUVA HARBOUR,Fiji Islands,,,,,,new
4849,Sungsang,Sumatera East Coast,,,,,,new
4353,Suvali,India West Coast,,,,,,new
0171B,Sunk Dredged Channel,England,,,,,,new
6605,Suwarrow Island,Cook Islands North,,,,,,new
130,Sunk Head,England,,,,,,new
903,Sveagruva,Svalbard,,,,,,new
1228,Sunndalsora,Norway,,,,,,new
830,Sveinseyri,Iceland,,,,,,new
7474,Sunwi Do,Korea West Coast,,,,,,new
1182,Svolvaer,Norway,,,,,,new
6690,Swains Island,Samoa Islands,,,,,,new
6754,Tabiteuea,Kiribati,,,,,,new
3760,Swakopmund,Namibia,,,,,,new
8732,Table Bay,Kuiu Island,,,,,,new
2074C,Swan Island,Falkland Islands,,,,,,new
3573,Taboria,Guinea,,,,,,new
6111,"Swan Island, Tasmania",Tasmania,,,,,,new
165,Tabs Head,England,,,,,,new
35,Swanage,England,,,,,,new
3608,Tabu River,Cote D'Ivoire,,,,,,new
509,SWANSEA,Wales,,,,,,new
7828,Tachibana,Japan Honshu South Coast,,,,,,new
6031A,"Swansea, Australia",Australia East Coast,,,,,,new
7895,Tachibana (Shikoku),Japan Shikoku North Coast,,,,,,new
8636,Swanson Harbour,Alaska,,,,,,new
3156,Tacks Beach,Newfoundland,,,,,,new
8463,Sweeper Cove,Aleutian Islands,,,,,,new
5043,Tacloban,Philippine Islands,,,,,,new
6356,Sweers Island,Australia North Coast,,,,,,new
9176,Tacoma,United States,,,,,,new
1375,Swinoujscie,Poland,,,,,,new
2732A,Tacony-Palmyra Bridge,United States,,,,,,new
6037,SYDNEY (FORT DENISON),Australia East Coast,,,,,,new
3070,Tadoussac,Canada,,,,,,new
5479,Syeri,Papua,,,,,,new
7471,Taech'ong Do,Korea West Coast,,,,,,new
1135,Syltefjorden,Norway,,,,,,new
7477,Taeyonp'yong Do,Korea West Coast,,,,,,new
7176A,T'ai-Chung Kang,T'ai-Wan,,,,,,new
6568,Tahanea,Tuamoto (Low) Archipelago,,,,,,new
7179,T'ai-Hsi,T'ai-Wan,,,,,,new
5257,Tahuna,Kalimantan,,,,,,new
7177,T'u-Ko-K'u,T'ai-Wan,,,,,,new
8053,Tai,Japan Honshu West Coast,,,,,,new
7176,Ta-An Kang,T'ai-Wan,,,,,,new
7096,Tai Mo To (West Brother),China,,,,,,new
7187,Ta-Pan-Lieh,T'ai-Wan,,,,,,new
7097,Tai O,China,,,,,,new
5031,Tabaco,Philippine Islands,,,,,,new
7132,Tai Po Kau,China,,,,,,new
7626,Tai-No-Ura,Japan,,,,,,new
9660,TALCAHUANO,Chile,,,,,,new
7287,Taicang Container Terminal,China,,,,,,new
5322,Talisei,Sulawesi East Coast,,,,,,new
6711,Tailevu,Fiji Islands,,,,,,new
1358,Tallinn,Estonia,,,,,,new
7076,Tailung Channel,China,,,,,,new
6968,Tam Kwam,Vietnam,,,,,,new
6593,Taiohae,Iles Marquises,,,,,,new
3520,Tamajarusch,Morocco,,,,,,new
6412,Tairua,New Zealand North Island,,,,,,new
2228,Tamandare,Brazil,,,,,,new
8064A,Taisha,Japan Honshu West Coast,,,,,,new
7633,Tamanoura,Japan,,,,,,new
7794,Takada,Japan Kyushu North Coast,,,,,,new
2084,Tamar Pass,Falkland Islands,,,,,,new
7885,Takamatsu,Japan Shikoku North Coast,,,,,,new
7829C,Tamashima,Japan Honshu South Coast,,,,,,new
